source_system,entity_name,procedure_number,lot_number,line_no,item_name,okpd_code,okpd_name,quantity,unit,price_rub,item_description,item_id_external,okei_code,unit_price_rub,line_total_rub,sberb2b_need_id,sberb2b_condition_id,unit_price_source,focus_category
sberbank_ast,ООО Домклик,84475561,1,1,"Предоставление на условиях простой (неисключительной) лицензии (сублицензии) права использования программного обеспечения CodeScoring в составе опций: Core on-premise OSA 1 установка, SCA, доступна аналитика на 150 активных авторов − простая (неисключительная) лицензия сроком 1 год, включая Стандартное гарантийное сопровождение Срок поставки лицензии - не позднее 23.10.2025. Лицензиату требуется продление действующей лицензии. Срок действия текущей лицензии: 23.10.2025",,,1.0,шт,0.0,ООО «Профископ»/ № 13008 от 05.03.2022 https://reestr.digital.gov.ru/reestr/557750/?sphrase_id=4729416,5b0d9fcc-90e9-4480-9584-c1964b9143e4,796,0.0,0.0,1e500121-d62b-4a37-937c-7d1324245e43,ca15cff3-ecc8-488b-b9e7-71c868ddf709,sberb2b_goods_api,Software & Cloud
sberbank_ast,АО Сбербанк Лизинг,85581429,1,1,Тюльпаны,01.19.21.190,Цветы срезанные прочие,1200.0,шт,0.0,,ea40c3b2-0f1d-459c-9624-75dc1bb82be0,796,0.0,0.0,36d2b712-ae24-42d1-9716-37a4352d0059,205d5da6-7879-45e3-94a7-b81b52e165aa,sberb2b_goods_api,Other
sberbank_ast,ООО СберОбразование,85717089,1,1,Лицензии Browserstack,,,,,,,,,,,,,lot_total_fallback,Software & Cloud
sberbank_ast,ООО СберТех,85898478,1,1,"Ноутбук MacBook Air 13 M4, 16 ГБ, 256 ГБ",,,60.0,шт,0.0,"1.Процессор - Apple M4 2. Диагональ экрана - 13.6"" 3. Материал корпуса - Алюминий 4. Вес – не более 1.24 кг 5. Количество ядер процессора - 10 6. SSD – 256 Гб 7. Объем оперативной памяти - 16 ГБ 7. Клавиатура – английская, русская (заводская или гравировка) 9. Быстрая зарядка с адаптером питания USB-C мощностью 70 Вт",3949e07b-3e3d-408c-bf98-09139cdb5730,796,0.0,0.0,ef61614b-8cdb-436d-b478-1fde3a9c26c5,a22d8304-16d5-4582-bac5-5581c4c4b09e,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,85898478,1,2,"Ноутбук MacBook Air 15 M4, 16 ГБ, 256 ГБ",,,200.0,шт,0.0,"1. Процессор - Apple M4 2. Диагональ экрана - 15.3 "" 3. Материал корпуса - Алюминий 4. Вес – не более 1.51 кг 5. Количество ядер процессора - 10 6. SSD – 256 Гб 7. Объем оперативной памяти - 16 ГБ 8. Клавиатура – английская, русская (заводская или гравировка) 9. Быстрая зарядка с адаптером питания USB-C мощностью 70 Вт",048b4aa9-17c8-44ab-9313-57cf0092ad8d,796,0.0,0.0,ef61614b-8cdb-436d-b478-1fde3a9c26c5,a22d8304-16d5-4582-bac5-5581c4c4b09e,sberb2b_goods_api,Other
sberbank_ast,ООО СберТех,85898478,1,3,"Ноутбук MacBook Air 15 M4, 24 ГБ, 512 ГБ",,,50.0,шт,0.0,"1. Процессор - Apple M4 2. Диагональ экрана – 15.3"" 3. Материал корпуса - Алюминий 4. Вес – не более 1.51 кг 5. Количество ядер процессора - 10 6. SSD – 512 Гб 7. Объем оперативной памяти - 24 ГБ 8. Клавиатура – английская, русская (заводская или гравировка) 9. Быстрая зарядка с адаптером питания USB-C мощностью 70 Вт",bbae2a03-53eb-403f-87ba-7ac641de50c7,796,0.0,0.0,ef61614b-8cdb-436d-b478-1fde3a9c26c5,a22d8304-16d5-4582-bac5-5581c4c4b09e,sberb2b_goods_api,Other
sberbank_ast,ООО СберОбразование,86010764,1,1,Согласно файлу,,,1.0,шт,0.0,,a2ebc07b-87f4-48b3-bfbe-efbc6be34b6b,796,0.0,0.0,67a33fac-0f65-4812-81d1-c61eb4174f14,21bf52fb-8639-446e-b342-3d7069d45c1c,sberb2b_goods_api,Logistics
sberbank_ast,АО Сбербанк-АСТ,86062518,1,1,Согласно ТЗ,,,1.0,шт,54802.5,,dbf84514-e31a-473f-86c9-0fc0d21b084c,796,54802.5,54802.5,ac0e59a8-3658-4805-82bf-14d56c83ab04,866989ed-dc9d-4a3e-b4a3-bbab6656f805,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,86103822,1,1,Карман для пропуска вертикальный,,,650.0,шт,0.0,В соответствии с ТЗ,3d6ca49d-0e81-423e-8c05-dd995e9c526d,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,2,Держатель рулетка для бейджа + лента/ шнурок,,,650.0,шт,0.0,В соответствии с ТЗ,c055c49e-4410-4da4-a8ae-76237e1431f7,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,3,Блокнот 50 листов,,,400.0,шт,0.0,В соответствии с ТЗ,2a8537c9-087d-4d78-b034-b2bc812914f7,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,4,Ручка (нажимной механизм),,,350.0,шт,0.0,В соответствии с ТЗ,4ed6ccd4-6174-45a3-98e3-eb6d3603180b,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,5,Блокнот (80 листов),,,340.0,шт,0.0,В соответствии с ТЗ,f8e28a7e-f917-43fb-b62c-4118b8e4728f,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,6,Ручка (поворотный механизм),,,200.0,шт,0.0,В соответствии с ТЗ,6d409afa-9a21-4488-909f-b258c3fc32ba,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86103822,1,7,Значки,,,50.0,шт,0.0,В соответствии с ТЗ,59642699-0945-4e63-963f-86fac09afd1c,796,0.0,0.0,ed80e527-533f-42fc-b926-97f936d3258d,de419484-4f7e-40cc-bb8e-5f8a93e9b14a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк-АСТ,86398313,1,1,Блокноты тонкие (см. ТЗ),,,600.0,шт,54641.99999999999,,05d6d2c1-aa18-4bed-90d5-f9b09492728e,796,91.07,54641.99999999999,114232f2-10de-49ab-a0d6-4aa93f32f223,5f8790ba-360f-4a49-81b6-36d7f9597b6a,sberb2b_goods_api,Other
sberbank_ast,АО Сбербанк Лизинг,86768009,1,1,"Оказание услуг по охране офисных помещений Байкальского регионального филиала АО ""Сбербанк Лизинг"" по адресу: г. Иркутск, ул. 5-армии 2/1 БЦ Троицкий (5 и 2 этажи).",,,9.0,мес,0.0,,21ae62cd-ca6b-4d7c-ae65-aa93089a782c,362,0.0,0.0,dc8473ed-1487-4988-b766-e57e108f8984,07126cb9-b91f-47d2-b225-1a569201e458,sberb2b_goods_api,Telecom & Devices
sberbank_ast,АО Сбербанк Лизинг,86840010,1,1,"51х51 ""deVENTE"", 250 листов, 5 цветов НЕОН",,,10.0,шт,0.0,согласно ТЗ,89ea6db1-c564-4937-81b4-a59d2db826f2,796,0.0,0.0,04a4f12a-0b87-435f-9c3a-a04a135265cb,bf96c26b-7608-4113-ac7a-0d45a8ed845d,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,86840010,1,2,"Блок 76х76 ""Attomex"" НЕОН зеленый",,,10.0,шт,0.0,согласно ТЗ,d3f4cb2e-4e8c-46f8-a639-c595afdbd8eb,796,0.0,0.0,04a4f12a-0b87-435f-9c3a-a04a135265cb,bf96c26b-7608-4113-ac7a-0d45a8ed845d,sberb2b_goods_api,Office & Admin
sberbank_ast,АО Сбербанк Лизинг,86840010,1,3,Блок для записей Attomex 9х9х5 белый (70 г),,,10.0,шт,0.0,согласно ТЗ,96f57682-b3f2-4529-8fe2-646cf4992aee,796,0.0,0.0,04a4f12a-0b87-435f-9c3a-a04a135265cb,bf96c26b-7608-4113-ac7a-0d45a8ed845d,sberb2b_goods_api,Office & Admin
