entity_name,procedure_number,lot_number,subject,focus_category,price_rub,category_median_price,value_ratio_to_category_median,anomaly_type,anomaly_reason,detail_url
АО Сбербанк-АСТ,107803731,1,Поставка антибликовой маркерной доски,Other,26400.0,,,publication_burst,month 2025-03 has 5 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/7a32fa01-5a98-4a08-b1ea-e9b67624e348
АО Сбербанк-АСТ,101938044,1,СРОЧНО! Оказание услуг по изготовлению блокнотов,Other,25950.0,,,publication_burst,month 2025-03 has 5 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/6887c9f4-543d-4b9a-a0a4-ae88b4d53075
ООО СберОбразование,104352329,1,Закупка дозаторов,Other,25170.0,,,publication_burst,month 2025-10 has 9 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/b0e7c1f9-e3a0-4042-b527-110996c6d8aa
АО Сбербанк-АСТ,34827360,1,Поставка сетевого фильтра Power Cube SPG6-B-3M Black,Other,25000.0,,,publication_burst,month 2025-12 has 3 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/62e751db-12e0-44ea-8bac-e4ca9a31d736
ООО Сбербанк Факторинг,119641071,1,Электрочайник (электрический чайник BQ kt2026s синий 86189559 – 10 шт.),Other,25000.0,,,publication_burst,month 2025-12 has 11 lots vs baseline 5.0,https://sberb2b.ru/request/supplier/preview/cdf67daf-80f1-4eeb-b423-ab4420452b6b
АО Сбербанк-АСТ,77256186,1,Оказание преподавательских услуг,Other,23000.0,,,publication_burst,month 2025-04 has 4 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/5e16a952-d540-4990-8b25-e62ce3c362ae
АО Сбербанк-АСТ,62042036,1,"Мониторы AOC 24"" 24B3QA2 2 шт.",Other,22000.0,,,publication_burst,month 2025-10 has 5 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/87e44817-163c-4f56-94a0-25801dc08a3a
ООО СберТех,79376109,1,"Оказание образовательных услуг по профессиональному обучению и повышению квалификации по программам пожарной безопасности, охраны труда, гражданской обороны и действиям в случае чрезвычайной ситуации",Software & Cloud,18230.0,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/12531606-0d05-4354-ae6c-87086f328ba8
ООО СберОбразование,24467451,1,Печать листовок,Other,17970.0,,,publication_burst,month 2025-11 has 10 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/0d492c20-74dc-4b8c-ba70-c9b869e9ffd4
ООО СберТех,21219629,1,Изготовление и поставка визитных карточек и наклеек для нумерации рабочих мест в офисах Заказчика,Office & Admin,17830.0,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/24e8384e-f729-4f12-9b7b-3c7c18fbc7f0
ООО Страховой брокер Сбербанка,105212491,1,500 000 руб. Рамочный договор Поставка расходных материалов для уборки и комплексного обслуживания санитарных зон,Other,15942.52,,,publication_burst,month 2025-06 has 4 lots vs baseline 2.0,https://sberb2b.ru/request/supplier/preview/8a770f6f-c0b9-41e8-8a88-2fbe6f9fa210
ООО Сбербанк Факторинг,87096151,1,Чай в пакетиках,Other,12000.0,,,publication_burst,month 2025-12 has 11 lots vs baseline 5.0,https://sberb2b.ru/request/supplier/preview/ab713173-71a3-4ecb-81fd-a66aa2fd5904
ООО Сбербанк Факторинг,66042525,1,Салфетки и полотенца гигиенические,Other,11000.0,,,publication_burst,month 2025-12 has 11 lots vs baseline 5.0,https://sberb2b.ru/request/supplier/preview/a0d15cb9-04ca-48bf-814b-a0d2683a076f
АО Сбербанк-АСТ,30384245,1,Магнитно-маркерная доска 240х120 см,Other,10000.0,,,publication_burst,month 2025-10 has 5 lots vs baseline 1.0,https://sberb2b.ru/request/supplier/preview/4443db6e-3582-4bfb-bcfd-ab524ac5bcb8
ООО Сбербанк Факторинг,73734896,1,Сетевые фильтры,Other,7500.0,,,publication_burst,month 2025-12 has 11 lots vs baseline 5.0,https://sberb2b.ru/request/supplier/preview/b94cba35-3474-41d6-a196-8f4788a47b8c
ООО СберТех,54648946,1,Поставка сейфов,Other,5700.0,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/53006f92-9809-4936-a4f8-585030f98ab8
ООО СберТех,30886000,1,Поставка печатей,Other,4500.0,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/da58e4b8-f0a7-4248-a795-856e0fdbe89e
ООО СК Сбербанк Страхование Жизни,75659696,1,Закупка садового инвентаря,Other,4424.0,,,publication_burst,month 2025-09 has 4 lots vs baseline 2.0,https://sberb2b.ru/request/supplier/preview/631ac7dc-c2a8-48ca-939d-b76410b74734
ООО Сбербанк Факторинг,75873101,1,Тонометр,Other,3000.0,,,publication_burst,month 2025-12 has 11 lots vs baseline 5.0,https://sberb2b.ru/request/supplier/preview/5f0a86aa-51d6-4553-8107-42d78fff3f8d
ООО СберТех,20538534,1,Оказание такелажных услуг,Other,990.0,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3f6e47ef-6f00-44a9-b825-b6ab9556a525
ООО СК Сбербанк Страхование Жизни,36133762,1,Комплектующие,Other,,,,publication_burst,month 2025-09 has 4 lots vs baseline 2.0,https://sberb2b.ru/request/supplier/preview/a19070cf-52a8-495b-b952-55bb7994733c
ООО СК Сбербанк Страхование Жизни,124604090,1,Экземпляр программы для ЭВМ KREA Pro,Software & Cloud,,,,publication_burst,month 2025-09 has 4 lots vs baseline 2.0,https://sberb2b.ru/request/supplier/preview/d9853733-fd7b-4500-816c-dd7660f8dded
ООО Сбербанк-Телеком,SBR028-2503120047.1,1,Поставка серверного оборудования и системы хранения данных Huawei,Other,,,,publication_burst,month 2025-03 has 32 lots vs baseline 7.5,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/45/0/0/2859357
АО Сбербанк Лизинг,79442871,1,Поставка бутилированной питьевой воды г. Волгоград,Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/4fd5ce61-cb9b-4f1b-9bfd-69088e31cdf4
АО Сбербанк Лизинг,57023464,1,Услуги по переводу документов и/или проставлению апостиля для нужд центрального офиса АО «Сбербанк Лизинг» (Запрос КП),Office & Admin,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/f986602e-a66d-48de-a167-e5d645aa2d17
АО Сбербанк Лизинг,86103822,1,Закупка брендированной продукции для нужд АО «Сбербанк Лизинг» (Запрос КП),Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/ed80e527-533f-42fc-b926-97f936d3258d
АО Сбербанк Лизинг,94936405,1,Оказание услуг по предоставлению ледовой площадки для нужд АО «Сбербанк Лизинг»,Logistics,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/7d0b0cd1-650b-41fb-8274-2a89ac0ebabb
АО Сбербанк Лизинг,19356284,1,"Поставка офисных кресел для нужд АО ""Сбербанк Лизинг"" в г. Томск",Office & Admin,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/c6a27df4-1382-4c5f-bba3-307e0905af77
АО Сбербанк Лизинг,101501425,1,Поставка шкафа-купе,Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/0f700a23-7ab0-45cf-bd43-87ad46f6bfa5
АО Сбербанк Лизинг,115224302,1,Поставка акустических экранов,Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/d2739fca-49a9-4679-8832-ac6ae9687b64
АО Сбербанк Лизинг,66537925,1,Поставка офисного кресла,Office & Admin,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/60b49fa1-64e3-4a5d-835a-986044322869
АО Сбербанк Лизинг,109528133,1,закупка кресла для руководителя г. Воронеж,Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/4278ad9c-f6e0-49f3-b0e8-a337d53a3728
АО Сбербанк Лизинг,132834413,1,"Оказание услуг по уборке помещений для нужд АО ""НОРД"" в г.Ярославле",Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3ea24d79-0359-4e1c-b86b-e77741e26056
АО Сбербанк Лизинг,15676231,1,Изготовление и поставка наградной продукции с логотипом компании,Other,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/40318388-7e70-47d7-925e-f13d78cc24b6
АО Сбербанк Лизинг,96275383,1,поставка офисных кресел г. Москва,Office & Admin,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/63299b10-efa4-489d-8f86-3c73b637bc15
АО Сбербанк Лизинг,26167297,1,Поставка мебели в г. Воронеж,Office & Admin,,,,publication_burst,month 2025-12 has 19 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/14a9c7e7-f650-40e1-a37a-dbcfea06a1b2
АО Сбербанк Лизинг,53983996,1,Оказания услуг по организации мастер-классов,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/6f42085f-4162-4303-a667-40657458cec7
ООО СберТех,41154182,1,"Планшет, чехол и стилус",Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/b5686580-429d-4d57-a4c3-3378d5a14652
АО Сбербанк Лизинг,101519415,1,Поставка планшета Apple iPad Air,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/dea6be5f-64cd-49d3-aa03-dfea7106ea2e
АО Сбербанк Лизинг,27790080,1,Оказание услуг по изготовлению и монтажу горизонтальных алюминиевых жалюзи для нужд центрального офиса АО «Сбербанк Лизинг»,Infrastructure,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/2970e602-29ab-494e-a815-79200e8bb50b
АО Сбербанк Лизинг,121226934,1,по организации питания (банкет) при проведении корпоративного мероприятия для нужд Московского регионального филиала АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/cda3e38d-31a2-4b2d-b869-d5f92df135c9
АО Сбербанк Лизинг,66487268,1,Разработка электронных обучающих курсов по электробезопасности,Security,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/9ce51d1c-f4e8-409c-872d-be7a47886377
АО Сбербанк Лизинг,40559151,1,"Поставка продуктов АО Сбербанк Лизинг в г. Воронеж, Московский пр-т, д. 4",Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/a86bf3de-24f3-457d-bf93-4a1287a9ce99
АО Сбербанк Лизинг,4545682,1,Срочно. Услуги дезинсекции офисных помещений,Office & Admin,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/bcb9918b-88e6-4978-9b8c-a9ac8f3a35a1
АО Сбербанк Лизинг,75119721,1,Поставка офисной мебели,Office & Admin,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/ae3a88ff-82ac-422c-84cc-191a6953b2df
АО Сбербанк Лизинг,15705702,1,Оказание услуг по предоставлению площадки для нужд АО «Сбербанк Лизинг»,Logistics,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/8418e6ee-ec64-495e-bba0-cbc4933c4efa
ООО СберТех,85898478,1,Поставка macbook,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/ef61614b-8cdb-436d-b478-1fde3a9c26c5
АО Сбербанк Лизинг,36572906,1,Оказание услуг по организации мастер-классов,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/89d72fa2-c505-4c10-9224-1a2626050c81
АО Сбербанк Лизинг,123134281,1,Оказание услуг по проведению и организации командообразующего мероприятия г. Санкт-Петербург,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/1068783d-e819-4a0d-ba6d-d80d0550619f
ООО СберОбразование,85717089,1,Лицензии Browserstack,Software & Cloud,,,,publication_burst,month 2025-11 has 10 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/46365efa-a991-4183-af15-fe547a42d778
ООО СберОбразование,124825695,1,Юздеск,Other,,,,publication_burst,month 2025-11 has 10 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/c04d5945-d706-4988-912c-3bca7dfb236f
ООО СберОбразование,113668149,1,Лицензии Adobe Creative Cloud All Apps for Teams,Software & Cloud,,,,publication_burst,month 2025-11 has 10 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/d96559c8-a5cb-400a-ac19-cb3bbb8ffe15
АО Сбербанк Лизинг,122021010,1,Оказание услуг тренера по баскетболу,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/64b72802-16c3-4a8b-8ad9-74c1970bc987
АО Сбербанк Лизинг,82649492,1,Оказание услуг по организации и проведению командообразующего мероприятия для нужд Уральского регионального филиала АО «Сбербанк Лизинг».,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/67d85982-073e-4de0-9859-0e28745abb4a
АО Сбербанк Лизинг,72234924,1,Услуги по озеленению,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/a4268b65-625c-4cd7-b8a0-d2beac2ff25e
АО Сбербанк Лизинг,111543404,1,Оказание услуг по аренде и техническому обслуживанию пурифайеров для нужд АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/db6a68a3-f0c4-4c76-8585-ae288443c72e
АО Сбербанк Лизинг,92138687,1,Поставка продуктов питания (Кофе в капсулах),Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/07ea38d5-e8dd-4446-8adc-e63dc7c6dac7
АО Сбербанк Лизинг,36671016,1,"Оказание услуг по разработке концепции новогоднего оформления, выполнению работ по созданию интерьерных инсталляций в новогодней тематике и монтажу новогодних украшений центрального офиса АО «Сбербанк Лизинг»",Infrastructure,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/4081b084-990b-4460-af3d-1aff8d0ac23d
АО Сбербанк Лизинг,17163123,1,"Поставка ноутбуков для нужд АО ""Сбербанк Лизинг""",Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/87ab640c-402c-49a5-bb6b-0bb7b288ac69
АО Сбербанк Лизинг,51723709,1,Оказание услуг по проведению мероприятия: «Розыгрыш путевок на запуск ракеты на космодроме Байконур»,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/27aa9bf5-7a25-4258-aa7e-1731eb0081e1
АО Сбербанк Лизинг,114292675,1,поставка кофемашины,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/313e965b-b622-45cf-8769-4a8fd6480bf7
ООО СберТех,111079755,1,Оказание услуг по созданию презентационных материалов (презентаций в формате .pptx),Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/f5af6e6e-0d83-4839-bda1-398ecf36fdbb
ООО СберОбразование,97800295,1,оказание информационно-консультационных услуг по вопросам обеспечения безопасности,Security,,,,publication_burst,month 2025-11 has 10 lots vs baseline 4.0,https://sberb2b.ru/request/supplier/preview/78224ed5-b443-48cc-8dd5-de4c3ea27fe3
ООО СберТех,133506400,1,Срочно Перевозка и доставка грузов по всей России (агрегатор),Logistics,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/27040a51-c036-46ec-829e-47410ef2d9a6
АО Сбербанк Лизинг,59500397,1,выбор поставщика на оказание услуг по поставке шредера для уничтожения бумаги для нужд Приморского филиала АО «Сбербанк Лизинг» г. Владивосток.,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/fdee596c-fadc-4168-b913-39b1f2b7b538
ООО СберТех,76017430,1,Поставка и установка системы водяного охлаждения (СВО),Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/c9061cdd-8f87-4cf8-a45e-8502c3030f41
ООО СберТех,131170771,1,"Оказание образовательных услуг по профессиональному обучению и повышению квалификации по программам пожарной безопасности, охраны труда, гражданской обороны и действиям в случае чрезвычайной ситуации.",Software & Cloud,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/95822e7e-268c-45ac-bea0-dea8de55462b
АО Сбербанк Лизинг,130583932,1,выбор поставщика на оказание услуг по поставке шредера для уничтожения бумаги для нужд Дальневосточного регионального филиала АО «Сбербанк Лизинг» г. Хабаровск.,Other,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/bfdc5d10-0269-4317-bfc6-b7f8d09c4e6a
ООО СберТех,114302465,1,Поставка брошюровщиков,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/70a3e696-d302-40b2-8be3-c7e810e84be9
ООО СберТех,20569534,1,Ноутбук sber,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/988a4768-d7bf-429a-9546-eab76fd4d344
ООО СберТех,75046272,1,Поставка технического оборудования для производства видео-графического контента,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3383800f-61dc-451f-8a0c-c1a20fc02f6f
АО Сбербанк Лизинг,105469882,1,"Услуги связи (интернет) для нужд Уральского регионального филиала, г. Курган.",Telecom & Devices,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/6402f174-bac1-4dbf-86a4-e1c0575612c3
ООО СберТех,38097818,1,40370 Поставка экземпляра программного обеспечения Burp Suite Professional,Software & Cloud,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/048bb6ad-70d8-4e36-bc4e-0c333b9e4a70
ООО СберТех,111618730,1,Поставка оборудования для Видеоконференции (ВКС),Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/343c765f-a9b6-42a7-a3e3-1ec613fff21e
АО Сбербанк Лизинг,28001195,1,выбор поставщика на оказание услуг по поставке продуктов для офиса для нужд Дальневосточного регионального филиала АО «Сбербанк Лизинг» г. Хабаровск.,Office & Admin,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/4d96f2b3-845e-415f-ad7d-a8344327add8
АО Сбербанк Лизинг,38495116,1,выбор поставщика на оказание услуг по поставке продуктов для офиса для нужд Дальневосточного регионального филиала АО «Сбербанк Лизинг» г. Владивосток.,Office & Admin,,,,publication_burst,month 2025-11 has 36 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/9ef97d2e-f4ef-4793-98c7-be3951032403
ООО СберТех,108084986,1,Поставка печатей,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/09ce31a9-b702-4577-8b22-fccdfaf3f04f
ООО СберТех,34816235,1,поставка кофемашин и оказания услуг сервисного обслуживания,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/4cc6d217-63f6-4191-8f91-e88d7edb4de8
ООО СберТех,96247781,1,Поставка кабины для переодевания и штор,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/d424cfe7-a0aa-4504-8347-76c117305db6
ООО СберТех,58153483,1,Оказание такелажных услуг,Other,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/afe485e4-8894-440f-aa49-c20f7bc270dc
ООО СберТех,88503644,1,СРОЧНО 40242 Поставка канцелярских товаров,Office & Admin,,,,publication_burst,month 2025-11 has 27 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/b301b29c-d406-405e-8777-4aecd5f4a2a5
АО Сбербанк Лизинг,87565571,1,Поставка бытовой техники для нужд Дальневосточного регионального филиала АО «Сбербанк Лизинг» в г. Хабаровск.,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/7e0c0e82-1215-4424-b953-dd35ad7d6d9e
АО Сбербанк Лизинг,49136928,1,Поставка бытовой техники для нужд Дальневосточного регионального филиала АО «Сбербанк Лизинг» в г. Владивосток.,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/7a46fdb5-efe3-487a-8c3f-68d211f3da3a
ООО СберТех,119672403,1,"Выполнение работ/оказание услуг по техническому обслуживанию, выполнению ремонтных, планово-предупредительных, аварийно-восстановительных работ инженерных систем жизнеобеспечения и оборудования, выполнению погрузочно-разгрузочных работ, текущего ремонта и аварийно-восстановительных работ в помещениях, расположенных на Объекте АО «СберТех.",Infrastructure,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/222ba5da-990c-44f2-a395-2f44ac880db0
АО Сбербанк Лизинг,15329978,1,Поставка Apple iPad Air,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/2bfbd256-2c8c-4aaa-b3fc-096bb6891f2b
АО Сбербанк Лизинг,75695211,1,Закупка на услуги монтажа электро и слаботочных линий в Н.Новгороде АО Сбербанк Лизинг,Infrastructure,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/2eb65822-a0d0-47d7-8f0e-00b29c8cb190
ООО СберТех,127761862,1,Поставка мебели для душевой комнаты,Office & Admin,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/baf4527f-01f5-4b45-bcda-67773400289a
АО Сбербанк Лизинг,61267121,1,Срочно. Услуги по перевозке мебели с погрузкой и частичной разгрузкой по маршруту г. Ярославль – г. Москва,Logistics,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/394d926f-3ee3-4134-bf1a-2c2e958f0a5a
АО Сбербанк Лизинг,68082161,1,поставка офисной мебели для АО Сбербанк Лизинг г. Нижний Новгород,Office & Admin,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/985775ef-328c-4da9-8fce-2dc9c694c708
АО Сбербанк Лизинг,34862090,1,Поставка цветочных композиций к мероприятию «Церемония награждения сотрудников АО «Сбербанк Лизинг»»,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3eb67fd9-e3b5-4121-9348-f20fc0ff13c3
АО Сбербанк Лизинг,58802406,1,Оказание услуг по организации мероприятия «Церемония награждения сотрудников» АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/81920203-c704-4bb3-860e-63985ef80eb2
ООО СберТех,131659779,1,Оказание услуг по аренде локальных систем питьевого водоснабжения в период с 27.04.2026 г. по 26.04.2029 г.,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/d1c9fdfe-3ffa-4892-8295-38cef672b883
АО Сбербанк Лизинг,129324166,1,Изготовление и поставка товаров (Стенд и дипломы),Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/9400eb6b-2214-4d93-a1a5-c053cfeaedbc
АО Сбербанк Лизинг,20705323,1,"Поставка бутилированной питьевой воды для нужд Центрально-Черноземного регионально филиала АО ""Сбербанк Лизинг"" г. Воронеж",Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/1c4d06ea-4691-489f-b614-07c23c9da5b1
ООО СберТех,44969310,1,Мониторы,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/6ac5112b-d40e-4dab-91c6-b651f440926f
АО Сбербанк Лизинг,63700876,1,Выполнение работ по монтажу розеток и кабель-каналов на рабочих местах сотрудников Северо-Западного регионального филиала АО «Сбербанк Лизинг» в г. Санкт-Петербург,Infrastructure,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/c1a1a8a9-4acd-47af-bdd0-6801893f75bf
ООО СберТех,125875298,1,Срочно Комплектующие для серверного оборудования и платы Arduino,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/7d73c12b-7a6f-43c4-af1e-6d15b7598808
АО Сбербанк Лизинг,95848978,1,Поставка канализационной насосной установки Sololift (с измельчителем отходов),Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/3c13ca79-30fc-4dfb-b36a-46f0ef639e20
ООО СберТех,5727956,1,СРОЧНО Поставка МФУ и телевизора,Other,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/91787715-f808-4db7-9aed-4d991c31526b
ООО СберТех,10487177,1,40339 СРОЧНО Предоставление неисключительной лицензии/права доступа к программному обеспечению для создания видеографического контента,Software & Cloud,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/2bad1345-4d5e-4fae-be85-a144f742d030
ООО СберТех,99845013,1,"СРОЧНО Предоставление простой неисключительной лицензии программного обеспечения Яндекс.Браузер (для корпоративного использования) , срок действия 1 год",Software & Cloud,,,,publication_burst,month 2025-10 has 23 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/2748f960-cf65-4200-8117-8dd56955bd0e
АО Сбербанк Лизинг,102939902,1,"Оказание услуг по организации розыгрыша, трансляции в онлайн-формате и реализации тура на запуск ракеты на космодроме Байконур для 11 победителей",Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/a245c67c-c219-4adc-a533-a5d4a0a3528c
АО Сбербанк Лизинг,99792766,1,Оказание услуг по организации и проведению бизнес-конференции в г. Санкт-Петербург для нужд АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/05f6e10c-bff6-4234-b361-aeea9868e401
АО Сбербанк Лизинг,72455813,1,Оказание услуг по организации и проведению бизнес-конференции для нужд АО «Сбербанк Лизинг»,Other,,,,publication_burst,month 2025-10 has 25 lots vs baseline 7.0,https://sberb2b.ru/request/supplier/preview/8aaaab73-565c-4c8b-9373-9ccbfb8f45c3
